seed,split,method,task_success,affordance_ap,counterfactual_recall,counterfactual_precision,invalid_action,damage_rate,planning_regret,probe_cost,map_ece,support_transfer_violation,semantic_transfer_violation,robust_utility,mechanism_utility,action_churn
0,combined_counterfactual_stress,active_view_affordance_probe,0.2916666666666667,0.900004916942585,0.8910256410256411,0.8081395348837209,0.3177083333333333,0.11979166666666667,0.3178330295552569,0.1656,0.3515552007378123,0.23729183852209193,0.24184128810257718,-0.35037345402201314,0.20429432344177076,0.40742925379104866
0,combined_counterfactual_stress,causal_counterfactual_affordance_planner_v5,0.3385416666666667,0.9242316276198832,1.0,0.8125,0.4270833333333333,0.21354166666666666,0.3545838855280237,0.025600000000000008,0.42540367921484545,0.22991074477130824,0.22574489275127,-0.47920530320295,0.3471072105183888,0.4483117474194844
0,combined_counterfactual_stress,counterfactual_affordance_map_v4,0.19791666666666666,0.9141539060960022,0.8910256410256411,0.8273809523809523,0.4635416666666667,0.2916666666666667,0.4103280822320035,0.025600000000000008,0.36334569264538397,0.2770189236511081,0.27412148210314236,-0.7681741575624024,0.1915464098287252,0.5036721283388886
0,combined_counterfactual_stress,diffusion_affordance_sampler,0.21354166666666666,0.843304352080223,0.0,0.0,0.5,0.24479166666666666,0.41894652162062407,0.025600000000000008,0.4067127840919352,0.30636677081045244,0.3212807007601178,-0.7500924818011035,0.07348873955998927,0.5076876728327653
0,combined_counterfactual_stress,ensemble_uncertainty_affordance,0.17708333333333334,0.8802258165845386,0.02564102564102564,1.0,0.390625,0.20833333333333334,0.4145541337847211,0.031200000000000002,0.39910750309397364,0.30313478322833953,0.3121616267601885,-0.6538227269826381,0.1169464641780233,0.4646523323109079
0,combined_counterfactual_stress,foundation_vlm_affordance,0.15625,0.8448574716036753,0.0,0.0,0.4791666666666667,0.296875,0.4504582818273312,0.0,0.359270436199634,0.37127269369201094,0.23776001580372197,-0.8533416306124652,0.030428770009196342,0.5530055325549037
0,combined_counterfactual_stress,gaussian_grasp_map,0.08333333333333333,0.8445541860662935,0.0,0.0,0.5364583333333334,0.3177083333333333,0.49191870619064865,0.0,0.23589552625806778,0.39743393646837855,0.4145547180748365,-1.029968094333454,-0.0684400775826592,0.5501358884323256
0,combined_counterfactual_stress,graph_conv_affordance,0.15104166666666666,0.8636163832222882,0.0,0.0,0.53125,0.3020833333333333,0.48067465565195616,0.0,0.2666176648126026,0.32939533778354196,0.37265911011205627,-0.9324618422897027,-0.012205813826761175,0.5462492789112948
0,combined_counterfactual_stress,interactive_affordance_probe,0.34375,0.8552002555001672,0.9807692307692307,0.8181818181818182,0.22395833333333334,0.052083333333333336,0.2804312589503684,0.2216,0.34972362483737257,0.1960419959933267,0.24502979474422593,-0.1359913812652579,0.22517867813507964,0.37609077401352486
0,combined_counterfactual_stress,multi_affordance_grasping,0.140625,0.8360384195926218,0.0,0.0,0.5260416666666666,0.3177083333333333,0.5010785198744032,0.0,0.3316022055441365,0.4035995492606909,0.39012668213974067,-0.9666403805787489,-0.07900085899448407,0.5641584858855473
0,combined_counterfactual_stress,observed_affordance_map,0.09895833333333333,0.8032266005716904,0.0,0.0,0.5572916666666666,0.2916666666666667,0.530166030215037,0.0,0.16533941480659872,0.4417018513023557,0.4208214688388063,-1.036584971150526,-0.13886872628714786,0.5879769718481919
0,combined_counterfactual_stress,oracle_counterfactual_map,0.4583333333333333,0.9526016876401441,1.0,0.8125,0.22916666666666666,0.052083333333333336,0.21415578197692567,0.0,0.5421020709451339,0.07636718441749134,0.06823512311019327,0.0746742859494854,0.5623424849360424,0.3125897581710506
0,combined_counterfactual_stress,robust_mpc_affordance_planner,0.21875,0.8578670356946781,0.0,0.0,0.2916666666666667,0.057291666666666664,0.31609358351728833,0.047999999999999994,0.34880843005126905,0.2148303071329621,0.2540686618016283,-0.32088800846210175,0.1460916753383267,0.4122014430099103
0,combined_counterfactual_stress,vlm_spatial_affordance,0.15104166666666666,0.840557491245971,0.0,0.0,0.4322916666666667,0.22916666666666666,0.4792636535260673,0.0,0.2600309392159534,0.39378323549396227,0.2733145353993538,-0.776265807468247,-0.006931847136128746,0.5592581898113619
0,contact_mode_shift,active_view_affordance_probe,0.296875,0.9688717277709196,0.0,0.0,0.1875,0.109375,0.2769101480476271,0.1656,0.12036784966595175,0.12533150766339132,0.13601290048276413,-0.18730035363333894,0.23495213931419337,0.33207183612574226
