method,split,task,seed,episode,stress_level,affordance_ap,counterfactual_recall,calibration_error,support_error,semantic_violation,task_success,invalid_action,damage,planning_regret,probe_cost,recovery_success,chosen_utility,oracle_utility,cf_positive_rate,num_positive
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,0,,0.0,0.0,0.5345898580291206,0.04866100489996472,0,0,1,0.15273330017354886,0.0,0.02,0,0.492221338736344,0.492221338736344,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,1,,0.0,0.0,0.5607927771782143,0.03922936578225211,0,0,0,0.0629477011769687,0.040233334212533556,0.02,0,0.4188300020754546,0.4590633362879882,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,2,,0.0,0.0,0.5485614472331343,0.12401696186656064,0,0,0,0.0661102307662791,0.0,0.02,0,0.4103427961541045,0.4103427961541045,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,3,,1.0,0.0,0.4723748118672192,0.026021215472294745,0,1,0,0.045320928311694125,0.0,0.02,0,0.5384766154347441,0.5384766154347441,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,4,,0.0,0.0,0.5455888151150918,0.04710900488187375,0,0,0,0.05058659152058484,0.014105824098625097,0.02,0,0.4472541529738013,0.4613599770724264,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,5,,0.0,0.0,0.5901071545773895,0.0981836681078323,0,0,0,0.044608207887609004,0.0706928659284704,0.02,1,0.39330593915087547,0.4639988050793459,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,6,,0.0,0.0,0.5212971133523041,0.23148654942434072,0,0,0,0.06646079725057669,0.039394712717451374,0.02,0,0.29888426927651,0.3382789819939614,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,7,,0.0,0.0,0.5074355298876804,0.21120788297038295,0,0,0,0.0632612409230664,0.2049191698001011,0.02,1,0.25446030253306445,0.45937947233316556,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,8,,1.0,0.0,0.5134355990708196,0.15321271665045266,0,1,0,0.04269608352723887,0.0,0.02,0,0.5398865094993814,0.5398865094993814,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,9,,1.0,0.0,0.4572520381425387,0.12010494727484289,0,1,0,0.04752096685344507,0.0,0.02,0,0.5528787595103295,0.5528787595103295,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,10,,0.0,0.0,0.5362007705390279,0.16934339834215362,0,1,0,0.06610321388066558,0.0,0.02,0,0.4941006650593193,0.4941006650593193,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,11,,0.5,0.0,0.5193988537808445,0.32479403608971374,0,0,0,0.06397965459352023,0.04804301860790827,0.02,1,0.5171740340900169,0.5652170526979252,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,12,,1.0,0.0,0.583728249165878,0.2219617963871069,0,1,0,0.06298786676371892,0.0,0.02,1,0.6452376699576895,0.6452376699576895,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,13,,0.0,0.0,0.5715323070165729,0.21997430543245622,0,0,0,0.04063321346521842,0.0,0.02,0,0.4371994909352278,0.4371994909352278,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,14,,1.0,0.0,0.4796512300761475,0.08293833995435418,0,1,0,0.059961106951444805,0.0,0.02,0,0.602095689826295,0.602095689826295,0.0,2
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,15,,0.25,0.0,0.4771313187830113,0.3374515551483429,0,0,0,0.07018620952768174,0.09112621133653465,0.02,1,0.43243926062357974,0.5235654719601144,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,16,,1.0,0.0,0.4492973774098595,0.05329261558250975,0,0,1,0.144195142764997,0.0,0.02,0,0.5709661253361693,0.5709661253361693,0.0,3
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,17,,0.0,0.0,0.5036441451006843,0.17018159330724403,0,1,0,0.063801847121471,0.0,0.02,1,0.4312537795257381,0.4312537795257381,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,18,,0.75,0.0,0.3727365637717702,0.12226020993464048,0,1,0,0.06049874692502475,0.0,0.02,0,0.5442851798107855,0.5442851798107855,0.0,2
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,19,,1.0,0.0,0.47715224809199164,0.16293298344146823,0,1,0,0.06564258473803138,0.0,0.02,1,0.5551454737425736,0.5551454737425736,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,20,,0.0,0.0,0.5209547059406029,0.155019526673279,0,0,1,0.14224260904844296,0.030271692928259986,0.02,0,0.4790039542532106,0.5092756471814706,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,21,,0.0,0.0,0.5903473005670136,0.08319833760481898,0,1,0,0.059873389214598685,0.0,0.02,1,0.5044269109122625,0.5044269109122625,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,22,,0.0,0.0,0.5626739792979765,0.04555992354044691,0,0,0,0.0527405129894681,0.005957114023231458,0.02,0,0.49868889952931345,0.5046460135525449,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,23,,1.0,0.0,0.4528740688434958,0.12341094499867533,0,0,1,0.15018128369644324,0.0,0.02,0,0.5527196562748111,0.5527196562748111,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,24,,1.0,0.0,0.4902553608484363,0.0043219072517083346,0,1,0,0.05338646314367222,0.0,0.02,0,0.554882058279049,0.554882058279049,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,25,,1.0,0.0,0.4465974994640395,0.05070888645545457,0,0,1,0.15391056559509173,0.0,0.02,0,0.5457292375977839,0.5457292375977839,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,26,,0.0,0.0,0.5360070646399822,0.297765295113787,0,1,1,0.17439083616994655,0.0,0.02,0,0.38405446137901234,0.38405446137901234,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,27,,1.0,0.0,0.5583992802780062,0.4453244849421876,0,1,0,0.08040288379763688,0.0,0.02,0,0.5395998082939698,0.5395998082939698,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,28,,1.0,0.0,0.48738194631176324,0.11600800677959988,0,1,0,0.043350591873802594,0.0,0.02,0,0.536304123566248,0.536304123566248,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,29,,0.5,0.0,0.46604474204949164,0.324576887160969,0,0,0,0.0656038003846606,0.03584803676491288,0.02,0,0.5036257133577449,0.5394737501226577,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,30,,0.0,0.0,0.555364243555823,0.0049525500436475856,0,0,0,0.05396854201594129,0.043959631949520794,0.02,1,0.3899134955510523,0.4338731275005731,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,31,,0.0,0.0,0.5245410430102612,0.03614799803101276,0,0,0,0.052919211605777824,0.0,0.02,1,0.502952133457863,0.502952133457863,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,32,,0.0,0.0,0.5986913265393912,0.058538736506985156,0,0,0,0.051246254389328345,0.0,0.02,0,0.51827596383663,0.51827596383663,0.08333333333333333,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,33,,0.0,0.0,0.5465075797574107,0.28170744337911036,0,0,0,0.0692425380033519,0.06636441415941419,0.02,0,0.42129457328679704,0.4876589874462112,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,34,,1.0,0.0,0.4797779307243626,0.03450789219182071,0,0,0,0.04822429917272736,0.0,0.02,1,0.5568258729250577,0.5568258729250577,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,35,,0.0,0.0,0.49826833757868305,0.3061058189822434,0,0,0,0.07298989690650383,0.06668231104872574,0.02,1,0.35837599186522456,0.4250583029139503,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,36,,0.0,0.0,0.572634072165835,0.0871718479586342,0,0,0,0.0576910343758632,0.0,0.02,0,0.5141899572365595,0.5141899572365595,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,37,,0.0,0.0,0.5347427276746877,0.00034208940954871814,0,0,0,0.05108422109112477,0.0,0.02,0,0.5075112445356235,0.5075112445356235,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,38,,0.0,0.0,0.5596845041412588,0.3936026011453996,0,1,1,0.17434142746940526,0.0,0.02,0,0.4018344428379461,0.4018344428379461,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,39,,0.0,0.0,0.5401479238737759,0.059036625572640666,0,0,0,0.07209582295033688,0.0,0.02,1,0.4959658931295695,0.4959658931295695,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,40,,0.0,0.0,0.5061300027975241,0.2538653804142499,0,0,1,0.16874892752448128,0.0,0.02,0,0.4538336496504821,0.4538336496504821,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,41,,0.0,0.0,0.49356849875207387,0.044117181597250754,0,0,1,0.1494218903093908,0.0,0.02,0,0.4568265307070366,0.4568265307070366,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,42,,1.0,0.0,0.5029330300372685,0.06325085175163081,0,0,0,0.05115679571081694,0.0,0.02,0,0.5942542967348329,0.5942542967348329,0.0,1
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,43,,0.0,0.0,0.4979763729311809,0.1189313570271463,0,0,0,0.04884199008362827,0.0,0.02,0,0.44297911090216574,0.44297911090216574,0.0,0
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,44,,1.0,0.0,0.4975949495800909,0.2118313516775776,0,1,0,0.06813436172071366,0.000996997264121835,0.02,0,0.538136746664137,0.5391337439282589,0.0,2
full_counterfactual_affordance,combined_counterfactual_stress,cluttered_pick_and_place,0,45,,0.0,0.0,0.5382866650135443,0.393785302871721,0,0,0,0.07605403997648144,0.030180214103786906,0.02,1,0.3338226038069365,0.3640028179107234,0.0,0
